_id,museo_id,museo_tematica_n1,museo_nombre,museo_fecha_fundacion,museo_adscripcion,museo_tipo_de_propiedad,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
65a75f99df46a6e2e49c89d5,510,Historia,Museo Raíces de Satevó,1991-08-25,Ayuntamiento de Satevó,privado,Domicilio Conocido,Centro,33150,(614) 455 30 17 Pcia. Municipal,,,satevods@hotmail.com,,27.95565,-106.10647,8,61,1,Chihuahua,Satevó,San Francisco Javier de Satevó,http://sic.gob.mx/ficha.php?table=museo&table_id=510,2021-02-22T04:34:15-06:00
65a75f99df46a6e2e49c89d6,727,Arte,Museo de  Azcapotzalco ,2018-08-30,Alcaldía  Azcapotzalco,público,Hacienda del Rosario s/n,Col. Prados del Rosario,02420,55 5318 5334,https://www.mexicoescultura.com/recinto/68039/museo-de-azcapotzalco.html,https://www.101museos.com/museos/ciudad_de_mexico/318/museo-de-azcapotzalco,,,19.50138,-99.20966,9,2,1,Ciudad de México,Azcapotzalco,Azcapotzalco,http://sic.gob.mx/ficha.php?table=museo&table_id=727,2023-10-17T07:48:49-06:00
65a75f99df46a6e2e49c89d7,1233,Ciencia y tecnología,Museo Tezozómoc,1999-08-09,IPN/Direccion de Difusión de Ciencia y Tecnología,público,Av. Zempoaltecas s/n esq. Av. Manuel Salazar,Col. Ex Hacienda El Rosario,02420,"55 5729 6000 exts. 64801, 64817",https://www.ipn.mx/ddicyt/museo-tezozomoc.html,,museotezozomoc@ipn.mx,MuseoTezozomoc,19.49674,-99.20693,9,2,1,Ciudad de México,Azcapotzalco,Azcapotzalco,http://sic.gob.mx/ficha.php?table=museo&table_id=1233,2023-03-09T06:59:45-06:00
65a75f99df46a6e2e49c89d8,966,Historia,Museo Casa de León Trotsky,1990-08-21,"Instituto del Derecho de Asilo Museo Casa de León Trotsky, A.C.",privado,Av. Río Churubusco 410,Col. Del Carmen Coyoacán,04100,55 5658 8732,http://museotrotsky.org.mx/,,museotrotsky@outlook.com,,19.35766,-99.15933,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=966,2023-10-17T08:13:53-06:00
65a75f99df46a6e2e49c89d9,852,Especializado,Museo del Retrato Hablado (Cerrado por remodelación),2002-01-01,"Instituto de Investigaciones Humanas, A.C.",privado,Av. Universidad 1330,Col. Del Carmen,04100,55 5659 6015,,https://www.turismoencdmx.com/portal/art4179_Museo_del_Retrato_Hablado.html,gabrielajaubert@hotmail.com,,19.35895,-99.17173,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=852,2023-03-16T09:24:14-06:00
65a75f99df46a6e2e49c89da,287,Arte,Museo Frida Kahlo,1958-07-12,Fideicomiso Museos Diego Rivera y Frida Kahlo,privado,Londres 247 ,Col. Del Carmen Coyoacán,04100,55 5554 5999,http://www.museofridakahlo.org.mx,,relacionespublicas@museofridakahlo.org.mx,,19.35501,-99.16221,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=287,2023-10-17T08:00:52-06:00
65a75f99df46a6e2e49c89db,449,Ciencia y tecnología,Universum Museo de las Ciencias,1992-12-12,UNAM/Dirección General de Divulgación de la Ciencia,público,Circuito Cultural s/n,Cd. Universitaria,04510,55 5424 0694,http://www.universum.unam.mx,https://www.facebook.com/UniversumMuseo/?fref=ts,atencionv@dgdc.unam.mx,UniversumMuseo,19.31136,-99.18057,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=449,2022-04-18T08:39:40-05:00
65a75f99df46a6e2e49c89dc,442,Arqueología,Museo Anahuacalli,1964-09-18,Fideicomiso Museos Diego Rivera y Frida Kahlo,privado,Museo 150,Col. San Pablo Tepetlapa,04620,55 5617 4310,http://www.museoanahuacalli.org.mx,,actividadesculturales@museoanahuacalli.org.mx,anahuacalli,19.3227,-99.14451,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=442,2023-03-16T04:44:31-06:00
65a75f99df46a6e2e49c89dd,2384,TND,Casa Fuerte del Indio Fernández,NA,,,Ignacio Zaragoza 51,Santa Catarina,04010,55 6475 2670,,,,https://twitter.com/CasaFuerteIndio?fbclid=IwAR2Uou2gs5LBHG2mrGLdtgRLGV3iuLfnOYa82IgadmMVCJwDygCpXI3iebg,19.34791,-99.17395,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=2384,2023-06-20T09:41:56-06:00
65a75f99df46a6e2e49c89de,2205,Ciencia y tecnología,Pabellón Nacional de la Biodiversidad. Museo interactivo y espacio de investigación,2021-10-06,UNAM/Instituto de Biología,Público,Circuito Centro Cultural Universitario,Ciudad Universitaria,04510,55 5622 8222 ext. 82579,https://pabio.pruebat.org/,,pabio@ib.unam.mx,,19.31179,-99.18343,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=2205,2022-10-10T04:08:32-05:00
65a75f99df46a6e2e49c89df,396,Ciencia y tecnología,Museo de Anatomopatología Veterinaria Manuel H. Sarvide,1938-01-01,UNAM/Facultad de Medicina Veterinaria y Zootecnia,público,Av. Universidad 3000,Cd. Universitaria,04510,55 5622 5888 ext. 112,http://www.fmvz.unam.mx/fmvz/departamentos/patologia/museo.html,,museopatologia.fmvzunam@gmail.com;  comunicacion.fmvz@hotmail.com,,19.329,-99.17774,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=396,2023-03-16T06:26:26-06:00
65a75f99df46a6e2e49c89e0,507,Arte,Museo Universitario de Ciencias y Artes (MUCA) ,1960-02-01,UNAM,público,Circuito Interior Universitario s/n,Ciudad Universitaria,04510,55 5622 0212,https://muca.unam.mx/,,muca@unam.mx,,19.33096,-99.18772,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=507,2023-10-17T08:23:53-06:00
65a75f99df46a6e2e49c89e1,1476,Historia,Museo del Ejército y Fuerza Aérea ,2010-09-13,Dirección General de Archivo e Historia de la Secretaría de la Defensa Nacional (SEDENA),público,Calz. de Tlalpan 1836,Col. Country Club,04220,55 5336 5727,https://www.gob.mx/sedena/acciones-y-programas/museo-del-ejercito-y-fuerza-aerea-cd-de-mex,,muefa.2010@gmail.com,,19.35111,-99.14518,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=1476,2023-03-16T06:47:40-06:00
65a75f99df46a6e2e49c89e2,1224,Arte,Museo Universitario de Arte Contemporáneo (MUAC),2008-11-26,UNAM,público,"Av. Insurgentes Sur 3000, Centro Cultural Universitario",Cd. Universitaria,04510,55 5622 6972,http://www.muac.unam.mx/,,informes@muac.unam.mx,muac_unam,19.31442,-99.18538,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=1224,2021-03-08T03:54:28-06:00
65a75f99df46a6e2e49c89e3,978,Historia,Museo Nacional de las Intervenciones,1981-09-13,Secretaría de Cultura/INAH,público,General Anaya s/n esq. Calle 20 de Agosto s/n,Col. San Diego Churubusco,04120,55 5604 0699,https://www.intervenciones.inah.gob.mx/sitio/index.php,,cecilia_genel@inah.gob.mx; leslie_cabriada@inah.gob.mx,https://twitter.com/MIntervenciones,19.35464,-99.14879,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=978,2023-10-17T03:21:49-06:00
65a75f99df46a6e2e49c89e4,976,Arte,Museo Nacional de Culturas Populares,1982-09-01,Secretaría de Cultura,público,Av. Hidalgo 289,Col. Del Carmen,04100,55 4155 0920 ext. 7900 y 7922,https://mncp.cultura.gob.mx/,,cpmncp@cultura.gob.mx; servicioseducativos@cultura.gob.mx,MNCP_DGCP,19.34988,-99.16098,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=976,2023-05-25T05:03:47-06:00
65a75f99df46a6e2e49c89e5,789,Arte,Museo Nacional de la Acuarela Alfredo Guati Rojo,1967-12-21,"Museo Nacional de la Acuarela Alfredo Guati Rojo, A.C.",comodato,Salvador Novo 88,Barrio de Santa Catarina,04010,55 5554 1801,https://acuarela.org.mx/,,avisos@acuarela.org.mx; scarlet.galindo@acuarela.org.mx,https://twitter.com/i/flow/login?redirect_after_login=%2Fmunacuaoficial,19.34858,-99.17709,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=museo&table_id=789,2023-09-19T02:09:30-06:00
65a75f99df46a6e2e49c89e6,906,Arte,Museo Bicentenario del Ex Convento del Desierto de los Leones,2004-06-01,Alcaldía Cuajimalpa/Dirección General de Desarrollo Social,público,Carr. México-Toluca s/n,Col. La Venta,05020,55 5814 1172,,,jojiga2010@hotmail.com,,19.31303,-99.31043,9,4,1,Ciudad de México,Cuajimalpa de Morelos,Cuajimalpa de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=906,2021-11-04T07:18:45-06:00
65a75f99df46a6e2e49c89e7,1820,Historia,Museo Centro Cultural Nacional Pedro Infante ,2015-03-01,Cuajimalpa/Dirección General de Desarrollo Social/Dirección de Cultura Cívica,público,Av. Juárez s/n esq. Veracruz,Centro,05000,55 5814 1100 ext. 2212 ,,,recumex@yahoo.com.mx,,19.35727,-99.29932,9,4,1,Ciudad de México,Cuajimalpa de Morelos,Cuajimalpa de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=1820,2023-05-23T06:03:43-06:00
65a75f99df46a6e2e49c89e8,1821,Historia,Museo Miguel Hidalgo,2000-09-01,Alaldía Cuajimalpa de Morelos/Dirección Ejecutiva de  Promoción Deportiva y Turismo Social,público,Av. Juárez s/n esq. Veracruz,Centro,05000,55 7090 4482,,,,,19.35664,-99.29896,9,4,1,Ciudad de México,Cuajimalpa de Morelos,Cuajimalpa de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=1821,2021-03-05T07:29:13-06:00
65a75f99df46a6e2e49c89e9,732,Especializado,Museo de Figuras de Cera de la Villa,1957-12-12,Particular,privado,Calz. de los Misterios 880,Col. Tepeyac Insurgentes,07020,55 5781 9455,,http://www.chilango.com/ciudad/nota/2012/12/12/el-museo-de-cera-mas-antiguo-del-pais,,,19.48566,-99.11735,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=732,2022-09-09T08:23:17-05:00
65a75f99df46a6e2e49c89ea,1285,Historia,Museo de los Ferrocarrileros,2006-05-01,Secretaría de Cultura de la Ciudad de México,público,Alberto Herrera s/n esq. Hidalgo y Aquiles Serdán,Col. Aragón La Villa,07000,55 5118 6407,http://www.cultura.cdmx.gob.mx/recintos/mf,,museodelosferrocarrileros@gmail.com,,19.48142,-99.11704,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=1285,2023-05-25T08:56:47-06:00
65a75f99df46a6e2e49c89eb,908,Ciencia y tecnología,Museo de Geología y Paleontología,1982-11-01,Instituto Politécnico Nacional/Escuela Superior de Ingeniería y Arquitectura Unidad Ticomán,público,Av. Ticomán 600,Col. San José Ticomán,07340,55 5729 6000 ext. 56043,https://www.esiatic.ipn.mx/,,frodriguez@ipn.mx ,,19.5085,-99.13176,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=908,2022-04-18T04:55:00-05:00
65a75f99df46a6e2e49c89ec,1706,Historia,El Museo de Historia del Mormonismo en México,1991-10-01,"El Museo de Historia del Mormonismo en México, A.C.",privado,Av. 510 núm. 79 ,"Col. San Juan de Aragón, 1a. sección",07950,,https://www.saladeprensamormona.org.mx/articulo/museo-del-mormonismo-en-m-xico,https://www.facebook.com/mmmh.mx ,frgmuseo1@gmail.com,,19.4649,-99.08759,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=1706,2020-04-23T07:18:03-05:00
65a75f99df46a6e2e49c89ed,537,Ciencia y tecnología,Planetario Luis Enrique Erro,1967-01-02,Instituto Politécnico Nacional (IPN),público,Av. Wilfrido Massieu s/n,Col. Zacatenco,07738,55 5729 6000 ext. 53925,https://www.ipn.mx/ddicyt/planetario.html,,jjrodriguez@ipn.mx,,19.49687,-99.13982,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=537,2023-07-24T03:48:22-06:00
65a75f99df46a6e2e49c89ee,728,Arte,Museo de la Basílica de Guadalupe,1941-10-12,Insigne y Nacional Basílica de Santa María de Guadalupe,privado,Plaza de las Américas 1,Col. Villa de Guadalupe,07050,"55 5577 6022 exts. 175, 189, 137, 206",,http://www.virgendeguadalupe.mx/patrimonio-cultural/museo#pieza-del-mes, museobasilica@gmail.com,,19.4855,-99.11667,9,5,1,Ciudad de México,Gustavo A. Madero,Gustavo A. Madero,http://sic.gob.mx/ficha.php?table=museo&table_id=728,2022-07-11T04:25:08-05:00
65a75f99df46a6e2e49c89ef,2234,TND,Museo Diablos: Una Historia Incomparable,2022-04-26,"Salón de la Fama Diablos Rojos, AC",,"Av. Viaducto Río de la Piedad Ciudad Deportiva de la Magdalena Mixihuca, puerta 8",Col. Granjas México,08400,55 9128 7200,https://fahho.mx/el-museo-diablos-una-historia-incomparable/,,info_oficialeahh@adelm.com;  contacto@diablos-rojos.com,,19.3959,-99.0975,9,6,1,Ciudad de México,Iztacalco,Iztacalco,http://sic.gob.mx/ficha.php?table=museo&table_id=2234,2023-05-23T12:40:03-06:00
65a75f99df46a6e2e49c89f0,531,Arqueología,Museo Comunitario de San Miguel Teotongo,1994-10-31,Alcaldía Iztapalapa/Dirección Ejecutiva de Cultura,comunitario,Amillita s/n entre Curro Rivera y Américas,Col. San Miguel Teotongo,09630,55 5445 1191,,,mimuseo.smt@gmail.com ,,19.34358,-98.98766,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=531,2021-10-26T10:03:41-05:00
65a75f99df46a6e2e49c89f1,547,Arte,Museo Cabeza de Juárez,1976-03-21,Alcaldía Iztapalapa/Dirección Ejecutiva de Cultura ,público,Av. Guelatao s/n,U.H. Cabeza de Juárez III,09227, 55 1883 6897,,, comunicacion.culturaiztapalapa@gmail.com,,19.38271,-99.039,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=547,2023-01-17T04:42:46-06:00
65a75f99df46a6e2e49c89f2,1877,TND,Museo del Servicio de Transportes Eléctricos,2006-11-01,,,"Av. Municipio Libre 402, piso 3",Col. San Andrés Tetepilco,09440,55 2595 0000 ext. 286,,, gchavez@ste.cdmx.gob.mx,,19.36678,-99.13383,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=1877,2022-08-11T08:36:55-05:00
65a75f99df46a6e2e49c89f3,1535,Arte,Museo de las Culturas Pasión por Iztapalapa,2012-04-12,Alcaldía Iztapalapa,público,Calz. Ermita  Iztapalapa 100,Barrio San Pablo,09000,"55 5445 1068, 55 5445 1114",,,museoculturas100@gmail.com; muciz100@yahoo.com,muciz100    ,19.35752,-99.0877,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=1535,2023-11-07T04:55:50-06:00
65a75f99df46a6e2e49c89f4,910,Arqueología,Museo Fuego Nuevo,1998-01-10,Alcaldía Iztapalapa/Dirección Ejecutiva de Cultura,público,Parque Nacional Cerro de la Estrella s/n,Col. Ampl. Veracruzana,09856,55 5686 9443,,,mfuegonuevo.iztapalapa@gmail.com,,19.34799,-99.09101,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=910,2023-02-20T06:16:01-06:00
65a75f99df46a6e2e49c89f5,2256,TND,Museo Barco Utopía,2023-04-13,Alcaldía Iztapalapa,público,"Parque Lineal Periférico Oriente y Eje 6 Sur,",Unidad Habitacional Vicente Guerrero,09200, 55 2924 8932,https://www.culturaiztapalapa.com/barcoutopia,,,,19.36644,-99.05763,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=2256,2023-04-14T13:31:47-06:00
65a75f99df46a6e2e49c89f6,971,Arte,Antiguo Convento de San Juan Evangelista sede del Centro Comunitario Culhuacán,1984-02-01,Secretaría de Cultura/INAH,público,Morelos 10,Col. Culhuacán,09800,"55 4166 0780 al 84 exts. 413506, 413512",,,carmen_mendoza@inah.gob.mx,,19.33997,-99.10839,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=971,2023-12-21T06:13:59-06:00
65a75f99df46a6e2e49c89f7,2284,TND,Museo-Observatorio Interactivo de Hundimiento y Fracturamiento (OIHFRA),2022-11-18,Alcaldía Iztapalapa/Centro de Geociencias de la UNAM,Público,Colima s/n,San Sebastián Tecoloxtitlán,09520,55 54 45 10 77,https://oihfra.org/,https://www.utopiasiztapalapa.com/utopia-tecoloxtitlan-iztapalapa-cdmx-mexico.php,correo@oihfra.org,,19.36202,-99.02043,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=2284,2023-06-15T12:37:36-06:00
65a75f99df46a6e2e49c89f8,2386,TND,Planetario Katya Echazarreta,2023-03-17,Alcaldía Iztapalapa,,Río Nilo esq. Av. Reforma,Col. Lomas de San Lorenzo,09780,,https://www.culturaiztapalapa.com/planetario,https://www.culturaiztapalapa.com/planetario,iztapalapadifusioncultural@gmail.com,Alc_Iztapalapa,19.32511,-99.06595,9,7,1,Ciudad de México,Iztapalapa,Iztapalapa,http://sic.gob.mx/ficha.php?table=museo&table_id=2386,2023-12-14T06:01:55-06:00
65a75f99df46a6e2e49c89f9,535,TND,Museo Regional Altepepialcalli,1996-05-04,Alcaldía Milpa Alta,público,Av. Yucatán Nte. s/n,Col. Villa Milpa Alta,12000,55 5862 3150 ext. 1505,https://www.milpa-alta.cdmx.gob.mx/cultura.html,,museoaltepepialcalli@gmail.com,,19.19214,-99.02159,9,9,1,Ciudad de México,Milpa Alta,Villa Milpa Alta,http://sic.gob.mx/ficha.php?table=museo&table_id=535,2023-05-26T04:08:34-06:00
65a75f99df46a6e2e49c89fa,794,Arte,Museo de Arte Alvar y Carmen T. de Carrillo Gil,1974-08-30,Secretaría de Cultura/INBA,público,Av. Revolución 1608 esq. Altavista,Col. San Ángel,01000,55 8647 5450,http://www.museodeartecarrillogil.com,,macg.socialmedia@inba.gob.mx,Carrillo_Gil,19.34926,-99.19033,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=794,2023-03-02T07:45:13-06:00
65a75f99df46a6e2e49c89fb,855,Arte,Centro Cultural Isidro Fabela-Museo Casa del Risco,1958-10-08,Fideicomiso Isidro Fabela/Banco de México/Gobierno del Estado de México,público,Plaza de San Jacinto 5 y 15,Col. San Ángel,01000,55 5616 2711,https://www.museocasadelrisco.org.mx/,,comunicacion@isidrofabela.org.mx,CasadelRisco,19.34504,-99.19225,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=855,2023-05-25T09:13:00-06:00
65a75f99df46a6e2e49c89fc,963,Arte,Museo de El Carmen,1929-10-09,Secretaría de Cultura/INAH,público,Av. Revolución 4 y 6,Col. San Ángel,01000,55 5616 1177,,https://lugares.inah.gob.mx/lugar-91-es,eva_ayala@inah.gob.mx; melissa_aguilar@inah.gob.mx,,19.34504,-99.18971,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=963,2023-12-14T04:21:33-06:00
65a75f99df46a6e2e49c89fd,1578,Especializado,Museo Interactivo de la Guardia Nacional (Cerrado temporalmente),2012-02-17,Guardia Nacional,público,Belén de las Flores 138,Col. Belén de las Flores,01110,55 1103 6000 ext. 29301 o 29295,,,museogn@gn.gob.mx,,19.39295,-99.21801,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=1578,2023-04-20T05:52:14-06:00
65a75f99df46a6e2e49c89fe,2322,TND,Museo Nacional de la Vivienda (Munavi),2023-02-14,Fondo Nacional de la Vivienda para los Trabajadores (INFONAVIT),Público,"Gustavo E. Campa 60, 1er piso",Col. Guadalupe Inn,01020,800 008 39 00,https://munavi.mx/,,,,19.36066,-99.18619,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=2322,2023-03-06T07:18:50-06:00
65a75f99df46a6e2e49c89ff,805,Arte,Museo Casa Estudio Diego Rivera y Frida Kahlo,1986-12-08,Secretaría de Cultura/INBA,público,Av. Altavista esq. Diego Rivera,Col. San Ángel Inn,01060,55 8647 5470,https://estudiodiegorivera.inba.gob.mx/,,medr.coordinacionacademica@inba.gob.mx,museoestudioDR,19.34956,-99.19733,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=805,2023-03-02T07:15:34-06:00
65a75f99df46a6e2e49c8a00,730,Arte,"Museo Soumaya, Plaza Loreto",1994-08-12,"Fundación Carlos Slim, A.C.",privado,Altamirano 46 entre Revolución y Río Magdalena,Col. Tizapán San Ángel,01090,55 5616 3731,http://www.soumaya.com.mx/,,museo@soumaya.org.mx,ElMuseoSoumaya,19.33934,-99.19264,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=730,2023-03-06T08:39:08-06:00
65a75f99df46a6e2e49c8a01,2237,TND,Museo del Axolote,2021-10-01,"Axolotitlán Museo del Ajolote, A.C.",Privado,Prol. 5 de Mayo 521,2do Parque las Águilas,01750,55 7898 7876,https://museodelaxolote.org.mx/,,contacto@museodelaxolote.org.mx,Axolotitlan,19.35935,-99.21711,9,10,1,Ciudad de México,Álvaro Obregón,Álvaro Obregón,http://sic.gob.mx/ficha.php?table=museo&table_id=2237,2023-04-19T09:20:38-06:00
65a75f99df46a6e2e49c8a02,2402,TND,Museo Cielito Lindo,2023-05-12,Alcaldía Xochimilco/Parroquia de Santiago Apostol Tulyehualco,,Belisario Domínguez s/n,,16750,,,,parroquia_santiagoapostol_tulye@hotmail.com,,19.25402,-99.01207,9,11,1,Ciudad de México,Tláhuac,Tláhuac,http://sic.gob.mx/ficha.php?table=museo&table_id=2402,2023-09-26T07:39:41-06:00
65a75f99df46a6e2e49c8a03,738,Arqueología,Museo Regional Comunitario Cuitláhuac,2002-08-03,"Alianza de los Barrios Tizic, Tecpancalco, Atenchincalca y Teopancalco, A. C.",privado,Calz. Tláhuac-Chalco 63,Barrio La Magdalena,13070,55 5842 5355,,https://mxcity.mx/2019/04/el-museo-regional-comunitario-cuitlahuac-la-cultura-e-historia-de-tlahuac/,jgomuseocuitlahuac@gmail.com,,19.2677,-99.00473,9,11,1,Ciudad de México,Tláhuac,Tláhuac,http://sic.gob.mx/ficha.php?table=museo&table_id=738,2021-06-28T07:01:24-05:00
65a75f99df46a6e2e49c8a04,1078,Arqueología,Museo Andrés Quintana Roo,1992-01-01,Alcaldía Tláhuac,público,Av. Independencia s/n,Col. San Andrés Míxquic,13630,55 2594 6800,,http://www.tlahuac.cdmx.gob.mx/museo-andres-quintana-roo/,benito_tmtz@outlook.com,,19.22528,-98.96455,9,11,11,Ciudad de México,Tláhuac,San Andrés Mixquic,http://sic.gob.mx/ficha.php?table=museo&table_id=1078,2021-10-28T12:38:20-05:00
65a75f99df46a6e2e49c8a05,1045,Arqueología,Museo Tomás Medina Villarruel,1980-01-01,Alcaldía  Tláhuac,público,Av. Sur del Comercio s/n,Pueblo de San Juan Ixtayopan,13500,"55  5862 3250 exts. 1315, 1316",http://www.tlahuac.cdmx.gob.mx/museo-tomas-medina-villaruel/,,,,19.23645,-98.99513,9,11,21,Ciudad de México,Tláhuac,San Juan Ixtayopan,http://sic.gob.mx/ficha.php?table=museo&table_id=1045,2021-03-08T04:21:12-06:00
65a75f99df46a6e2e49c8a06,1547,Historia,Museo de la Casa de Cultura de la UAEMéx ,1984-03-03,Universidad Autónoma del Estado de México/Secretaría de Difusión Cultural,público,Av. Triunfo de la Libertad 9 Bis,Col. Tlalpan,14000,55 5513 5802,https://www.uaemex.mx/oferta-educativa/espacios-universitarios.html,,"ctlalpan@uaemex.mx,",,19.28718,-99.16964,9,12,1,Ciudad de México,Tlalpan,Tlalpan,http://sic.gob.mx/ficha.php?table=museo&table_id=1547,2023-04-11T02:55:39-06:00
65a75f99df46a6e2e49c8a07,1811,Historia,Museo del Heroico Colegio Militar,2016-04-06,Secretaría de la Defensa Nacional (SEDENA),público,Carr. México-Cuernavaca km. 22,Col. San Pedro Mártir,14640,"55 5676 5044 exts. 317, 318",,,,,19.25456,-99.15019,9,12,1,Ciudad de México,Tlalpan,Tlalpan,http://sic.gob.mx/ficha.php?table=museo&table_id=1811,2021-06-02T04:32:53-05:00
65a75f99df46a6e2e49c8a08,1991,Arte,Museo Casa Estudio Federico & Elsa,2013-10-15,Fideicomiso Museo Casa Estudio F. Cantú F. & Elsa E. de Cantú,privado,5 de Mayo 44,Col. Isla de los Sacrificios,14000,55 5573 2228,https://casamuseofedericoyelsa.blogspot.mx,,cantuart@hotmail.com,,19.28589,-99.1742,9,12,1,Ciudad de México,Tlalpan,Tlalpan,http://sic.gob.mx/ficha.php?table=museo&table_id=1991,2020-04-21T05:21:47-05:00
65a75f99df46a6e2e49c8a09,1627,Ciencia y tecnología,Museo del Tiempo Tlalpan (Cerrado temporalmente),2009-01-01,"Museo del Tiempo Tlalpan, A.C.",privado,Plaza de la Constitución 7,Col. Tlalpan Centro,14000,"55 4219 4082, 55 5513 2175",http://museodeltiempo.com.mx,,museodeltiempo@gmail.com,,19.28835,-99.16753,9,12,1,Ciudad de México,Tlalpan,Tlalpan,http://sic.gob.mx/ficha.php?table=museo&table_id=1627,2022-06-02T03:22:14-05:00
65a75f99df46a6e2e49c8a0a,721,Arqueología,Museo de Sitio de Cuicuilco,1970-01-01,Secretaría de Cultura/INAH,público,Periférico Sur e Insurgentes s/n,Col. Isidro Fabela,14030,55 5606 9758,http://www.inah.gob.mx/es/red-de-museos/290-museo-de-sitio-de-cuicuilco,,"cuicuilcozonaarqueologica@yahoo.com.mx, zacuicuilco_inah@inah.gob.mx",,19.30076,-99.18175,9,12,1,Ciudad de México,Tlalpan,Tlalpan,http://sic.gob.mx/ficha.php?table=museo&table_id=721,2022-04-07T07:32:46-05:00
65a75f99df46a6e2e49c8a0b,916,Arte,"Museo Dolores Olmedo (cerrado temporalmente, próxima apertura)",1994-09-17,Fideicomiso Museo Dolores Olmedo Patiño,privado,Av. México 5843,Col. La Noria,16030,"55 5555 1221, 5555 1016",http://www.elolmedo.mx ,,difusion@mdop.org.mx,elolmedo_mx,19.26569,-99.12606,9,13,1,Ciudad de México,Xochimilco,Xochimilco,http://sic.gob.mx/ficha.php?table=museo&table_id=916,2023-10-11T07:25:27-06:00
